edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_8551	Sg_X03_29	Sg_I05_27	0.6176	0.6176	0.001	0.001	Positive
edge_8552	Sg_X03_29	Sg_I06_25	-0.501	0.501	0.001	0.001	Negative
edge_8553	Sg_X03_29	Sg_I12_32	0.3515	0.3515	0.001	0.001	Positive
edge_8554	Sg_X03_29	Sg_I12_44	0.3512	0.3512	0.001	0.001	Positive
edge_8555	Sg_X03_29	Sg_I13_16	0.7329	0.7329	0.001	0.001	Positive
edge_8556	Sg_X03_29	Sg_K01_3	-0.4939	0.4939	0.001	0.001	Negative
edge_8557	Sg_X03_29	Sg_K09_1	-0.5084	0.5084	0.001	0.001	Negative
edge_8558	Sg_X03_29	Sg_K10_28	-0.3814	0.3814	0.001	0.001	Negative
edge_8559	Sg_X03_29	Sg_K14_18	-0.4366	0.4366	0.001	0.001	Negative
edge_8560	Sg_X03_29	Sg_K15_44	-0.636	0.636	0.001	0.001	Negative
edge_8561	Sg_X03_29	Sg_K17_22	0.5579	0.5579	0.001	0.001	Positive
edge_8562	Sg_X03_29	Sg_K22_14	-0.377	0.377	0.001	0.001	Negative
edge_8563	Sg_X03_29	Sg_K32_30	0.4223	0.4223	0.001	0.001	Positive
edge_8564	Sg_X03_29	Sg_K34_1	0.5825	0.5825	0.001	0.001	Positive
edge_8565	Sg_X03_29	Sg_K36_16	-0.6389	0.6389	0.001	0.001	Negative
edge_8566	Sg_X03_29	Sg_K36_27	-0.6433	0.6433	0.001	0.001	Negative
edge_8567	Sg_X03_29	Sg_K36_29	-0.6288	0.6288	0.001	0.001	Negative
edge_8568	Sg_X03_29	Sg_K40_38	0.4101	0.4101	0.001	0.001	Positive
edge_8569	Sg_X03_29	Sg_K40_4	0.5576	0.5576	0.001	0.001	Positive
edge_8570	Sg_X03_29	Sg_K40_76	-0.36	0.36	0.001	0.001	Negative
edge_8571	Sg_X03_29	Sg_M01_13	0.4748	0.4748	0.001	0.001	Positive
edge_8572	Sg_X03_29	Sg_M01_30	0.5757	0.5757	0.001	0.001	Positive
edge_8573	Sg_X03_29	Sg_M02_5	-0.5555	0.5555	0.001	0.001	Negative
edge_8574	Sg_X03_29	Sg_M02_8	-0.3655	0.3655	0.001	0.001	Negative
edge_8575	Sg_X03_29	Sg_M07_27	0.424	0.424	0.001	0.001	Positive
edge_8576	Sg_X03_29	Sg_M07_39	0.4282	0.4282	0.001	0.001	Positive
edge_8577	Sg_X03_29	Sg_M11_5	0.3025	0.3025	0.001	0.001	Positive
edge_8578	Sg_X03_29	Sg_M11_7	0.841	0.841	0.001	0.001	Positive
edge_8579	Sg_X03_29	Sg_M12_17	-0.3767	0.3767	0.001	0.001	Negative
edge_8580	Sg_X03_29	Sg_M12_6	-0.6665	0.6665	0.001	0.001	Negative
edge_8581	Sg_X03_29	Sg_M15_10	0.3727	0.3727	0.001	0.001	Positive
edge_8582	Sg_X03_29	Sg_M17_3	0.4747	0.4747	0.001	0.001	Positive
edge_8583	Sg_X03_29	Sg_OA11r1_10	-0.4118	0.4118	0.001	0.001	Negative
edge_8584	Sg_X03_29	Sg_OA11r1_9	-0.4301	0.4301	0.001	0.001	Negative
edge_8585	Sg_X03_29	Sg_OA7r2_37	-0.5189	0.5189	0.001	0.001	Negative
edge_8586	Sg_X03_29	Sg_OB03r2_39	-0.6225	0.6225	0.001	0.001	Negative
edge_8587	Sg_X03_29	Sg_OB03r2_6	-0.4457	0.4457	0.001	0.001	Negative
edge_8588	Sg_X03_29	Sg_OB05r2_38	-0.6862	0.6862	0.001	0.001	Negative
edge_8589	Sg_X03_29	Sg_OB24r1_18	-0.6203	0.6203	0.001	0.001	Negative
edge_8590	Sg_X03_29	Sg_OG24B2A_39	-0.5171	0.5171	0.001	0.001	Negative
edge_8591	Sg_X03_29	Sg_OM21r1_55	0.7097	0.7097	0.001	0.001	Positive
edge_8592	Sg_X03_29	Sg_P15_12	-0.3504	0.3504	0.001	0.001	Negative
edge_8593	Sg_X03_29	Sg_P15_15	-0.4402	0.4402	0.001	0.001	Negative
edge_8594	Sg_X03_29	Sg_P27_36	-0.474	0.474	0.001	0.001	Negative
edge_8595	Sg_X05_12	Gp_EAB_462	0.3544	0.3544	0.001	0.001	Positive
edge_8596	Sg_X05_12	Sg_A11_47	0.3348	0.3348	0.001	0.001	Positive
edge_8597	Sg_X05_12	Sg_A22_19	-0.3888	0.3888	0.001	0.001	Negative
edge_8598	Sg_X05_12	Sg_A22_3	-0.3596	0.3596	0.001	0.001	Negative
edge_8599	Sg_X05_12	Sg_A22_8	-0.4257	0.4257	0.001	0.001	Negative
edge_8600	Sg_X05_12	Sg_B03_29	0.4055	0.4055	0.001	0.001	Positive
edge_8601	Sg_X05_12	Sg_B07_50	0.3949	0.3949	0.001	0.001	Positive
edge_8602	Sg_X05_12	Sg_B19_58	0.4643	0.4643	0.001	0.001	Positive
edge_8603	Sg_X05_12	Sg_B25_10	-0.3662	0.3662	0.001	0.001	Negative
edge_8604	Sg_X05_12	Sg_B26_35	0.4118	0.4118	0.001	0.001	Positive
edge_8605	Sg_X05_12	Sg_CA11_52	-0.2905	0.2905	0.001	0.001	Negative
edge_8606	Sg_X05_12	Sg_CA13_9	0.4137	0.4137	0.001	0.001	Positive
edge_8607	Sg_X05_12	Sg_CA25_14	0.3981	0.3981	0.001	0.001	Positive
edge_8608	Sg_X05_12	Sg_CD22A_44	0.3343	0.3343	0.001	0.001	Positive
edge_8609	Sg_X05_12	Sg_CK05A_56	-0.3558	0.3558	0.001	0.001	Negative
edge_8610	Sg_X05_12	Sg_CK52A_43	0.4503	0.4503	0.001	0.001	Positive
edge_8611	Sg_X05_12	Sg_CM17_7	0.442	0.442	0.001	0.001	Positive
edge_8612	Sg_X05_12	Sg_CM29A_16	0.4043	0.4043	0.001	0.001	Positive
edge_8613	Sg_X05_12	Sg_CM32A_26	0.4047	0.4047	0.001	0.001	Positive
edge_8614	Sg_X05_12	Sg_CM33A_60	0.4123	0.4123	0.001	0.001	Positive
edge_8615	Sg_X05_12	Sg_CM35A_15	0.429	0.429	0.001	0.001	Positive
edge_8616	Sg_X05_12	Sg_D02_32	-0.4656	0.4656	0.001	0.001	Negative
edge_8617	Sg_X05_12	Sg_E04_12	-0.4574	0.4574	0.001	0.001	Negative
edge_8618	Sg_X05_12	Sg_E06_10	0.3972	0.3972	0.001	0.001	Positive
edge_8619	Sg_X05_12	Sg_G11_20	0.3732	0.3732	0.001	0.001	Positive
edge_8620	Sg_X05_12	Sg_G26_10	0.4506	0.4506	0.001	0.001	Positive
edge_8621	Sg_X05_12	Sg_G33_7	0.4076	0.4076	0.001	0.001	Positive
edge_8622	Sg_X05_12	Sg_G47_17	-0.3583	0.3583	0.001	0.001	Negative
edge_8623	Sg_X05_12	Sg_I05_27	0.3999	0.3999	0.001	0.001	Positive
edge_8624	Sg_X05_12	Sg_I06_25	-0.41	0.41	0.001	0.001	Negative
edge_8625	Sg_X05_12	Sg_K09_1	-0.3607	0.3607	0.001	0.001	Negative
edge_8626	Sg_X05_12	Sg_K15_44	-0.3116	0.3116	0.001	0.001	Negative
edge_8627	Sg_X05_12	Sg_K16_53	0.342	0.342	0.001	0.001	Positive
edge_8628	Sg_X05_12	Sg_K22_8	-0.4324	0.4324	0.001	0.001	Negative
edge_8629	Sg_X05_12	Sg_K36_16	-0.355	0.355	0.001	0.001	Negative
edge_8630	Sg_X05_12	Sg_K40_4	0.5081	0.5081	0.001	0.001	Positive
edge_8631	Sg_X05_12	Sg_M01_13	0.3502	0.3502	0.001	0.001	Positive
edge_8632	Sg_X05_12	Sg_M01_30	0.3653	0.3653	0.001	0.001	Positive
edge_8633	Sg_X05_12	Sg_M02_5	-0.3893	0.3893	0.001	0.001	Negative
edge_8634	Sg_X05_12	Sg_M08_36	0.3548	0.3548	0.001	0.001	Positive
edge_8635	Sg_X05_12	Sg_M17_3	0.4238	0.4238	0.001	0.001	Positive
edge_8636	Sg_X05_12	Sg_M17_33	0.4484	0.4484	0.001	0.001	Positive
edge_8637	Sg_X05_12	Sg_OB03r2_39	-0.3966	0.3966	0.001	0.001	Negative
edge_8638	Sg_X05_12	Sg_OB03r2_6	-0.4079	0.4079	0.001	0.001	Negative
edge_8639	Sg_X05_12	Sg_OM21r1_55	0.4206	0.4206	0.001	0.001	Positive
edge_8640	Sg_X05_3	Gp_YAB_333	0.587	0.587	0.001	0.001	Positive
edge_8641	Sg_X05_3	Gp_meta27_16	0.3601	0.3601	0.001	0.001	Positive
edge_8642	Sg_X05_3	Sg_A19_51	-0.3679	0.3679	0.001	0.001	Negative
edge_8643	Sg_X05_3	Sg_A20_2	0.3569	0.3569	0.001	0.001	Positive
edge_8644	Sg_X05_3	Sg_A20_35	0.5241	0.5241	0.001	0.001	Positive
edge_8645	Sg_X05_3	Sg_A27_23	0.5282	0.5282	0.001	0.001	Positive
edge_8646	Sg_X05_3	Sg_A28_8	0.901	0.901	0.001	0.001	Positive
edge_8647	Sg_X05_3	Sg_B07_38	-0.5372	0.5372	0.001	0.001	Negative
edge_8648	Sg_X05_3	Sg_B07_53	-0.331	0.331	0.001	0.001	Negative
edge_8649	Sg_X05_3	Sg_B07_62	-0.4043	0.4043	0.001	0.001	Negative
edge_8650	Sg_X05_3	Sg_B19_30	0.4431	0.4431	0.001	0.001	Positive
edge_8651	Sg_X05_3	Sg_B26_38	0.3181	0.3181	0.001	0.001	Positive
edge_8652	Sg_X05_3	Sg_C02_30	0.3422	0.3422	0.001	0.001	Positive
edge_8653	Sg_X05_3	Sg_CA9_31	-0.4116	0.4116	0.001	0.001	Negative
edge_8654	Sg_X05_3	Sg_CB03_2	-0.3999	0.3999	0.001	0.001	Negative
edge_8655	Sg_X05_3	Sg_CD23A_32	-0.3462	0.3462	0.001	0.001	Negative
edge_8656	Sg_X05_3	Sg_CG50A_49	0.6731	0.6731	0.001	0.001	Positive
edge_8657	Sg_X05_3	Sg_CK05A_21	-0.3386	0.3386	0.001	0.001	Negative
edge_8658	Sg_X05_3	Sg_CK28A_36	-0.5137	0.5137	0.001	0.001	Negative
edge_8659	Sg_X05_3	Sg_CK52A_74	-0.4092	0.4092	0.001	0.001	Negative
edge_8660	Sg_X05_3	Sg_CM17_16	0.8427	0.8427	0.001	0.001	Positive
edge_8661	Sg_X05_3	Sg_EM30_38	0.5829	0.5829	0.001	0.001	Positive
edge_8662	Sg_X05_3	Sg_G09_4	-0.3438	0.3438	0.001	0.001	Negative
edge_8663	Sg_X05_3	Sg_G18_19	-0.4095	0.4095	0.001	0.001	Negative
edge_8664	Sg_X05_3	Sg_I12_32	-0.3855	0.3855	0.001	0.001	Negative
edge_8665	Sg_X05_3	Sg_K01_3	0.3365	0.3365	0.001	0.001	Positive
edge_8666	Sg_X05_3	Sg_K10_28	0.8782	0.8782	0.001	0.001	Positive
edge_8667	Sg_X05_3	Sg_K36_6	-0.3547	0.3547	0.001	0.001	Negative
edge_8668	Sg_X05_3	Sg_M03_38	0.4351	0.4351	0.001	0.001	Positive
edge_8669	Sg_X05_3	Sg_M15_17	0.3768	0.3768	0.001	0.001	Positive
edge_8670	Sg_X05_3	Sg_OA11r1_10	0.4729	0.4729	0.001	0.001	Positive
edge_8671	Sg_X05_3	Sg_OA11r1_12	0.7751	0.7751	0.001	0.001	Positive
edge_8672	Sg_X05_3	Sg_OA7r2_37	0.3435	0.3435	0.001	0.001	Positive
edge_8673	Sg_X05_3	Sg_OB05r2_32	-0.5472	0.5472	0.001	0.001	Negative
edge_8674	Sg_X05_3	Sg_X03_29	-0.4265	0.4265	0.001	0.001	Negative
edge_8675	Sg_Y07_14	Gp_meta27_16	0.4455	0.4455	0.001	0.001	Positive
edge_8676	Sg_Y07_14	Sg_A11_10	0.3656	0.3656	0.001	0.001	Positive
edge_8677	Sg_Y07_14	Sg_A27_31	0.2981	0.2981	0.001	0.001	Positive
edge_8678	Sg_Y07_14	Sg_B07_62	-0.3959	0.3959	0.001	0.001	Negative
edge_8679	Sg_Y07_14	Sg_C04_25	0.4389	0.4389	0.001	0.001	Positive
edge_8680	Sg_Y07_14	Sg_CA25_21	-0.3111	0.3111	0.001	0.001	Negative
edge_8681	Sg_Y07_14	Sg_CA9_20	0.3687	0.3687	0.001	0.001	Positive
edge_8682	Sg_Y07_14	Sg_CB03_44	0.3022	0.3022	0.001	0.001	Positive
edge_8683	Sg_Y07_14	Sg_CD23A_32	-0.4126	0.4126	0.001	0.001	Negative
edge_8684	Sg_Y07_14	Sg_CE19A_24	-0.4656	0.4656	0.001	0.001	Negative
edge_8685	Sg_Y07_14	Sg_CK05A_18	-0.3063	0.3063	0.001	0.001	Negative
edge_8686	Sg_Y07_14	Sg_CK52A_74	-0.3705	0.3705	0.001	0.001	Negative
edge_8687	Sg_Y07_14	Sg_EB03_22	0.3341	0.3341	0.001	0.001	Positive
edge_8688	Sg_Y07_14	Sg_EM12_46	-0.3454	0.3454	0.001	0.001	Negative
edge_8689	Sg_Y07_14	Sg_G06_9	-0.3497	0.3497	0.001	0.001	Negative
edge_8690	Sg_Y07_14	Sg_K14_18	0.3809	0.3809	0.001	0.001	Positive
edge_8691	Sg_Y07_14	Sg_K15_44	0.428	0.428	0.001	0.001	Positive
edge_8692	Sg_Y07_14	Sg_K36_16	0.4168	0.4168	0.001	0.001	Positive
edge_8693	Sg_Y07_14	Sg_K36_27	0.4764	0.4764	0.001	0.001	Positive
edge_8694	Sg_Y07_14	Sg_K36_29	0.3928	0.3928	0.001	0.001	Positive
edge_8695	Sg_Y07_14	Sg_K40_76	0.2952	0.2952	0.001	0.001	Positive
edge_8696	Sg_Y07_14	Sg_M02_8	0.4247	0.4247	0.001	0.001	Positive
edge_8697	Sg_Y07_14	Sg_M12_6	0.3898	0.3898	0.001	0.001	Positive
edge_8698	Sg_Y07_14	Sg_M15_29	-0.3591	0.3591	0.001	0.001	Negative
edge_8699	Sg_Y07_14	Sg_OB05r2_38	0.3645	0.3645	0.001	0.001	Positive
edge_8700	Sg_Y07_14	Sg_OB24r1_18	0.3143	0.3143	0.001	0.001	Positive
edge_8701	Sg_Y07_14	Sg_OG24B2A_8	-0.3014	0.3014	0.001	0.001	Negative
edge_8702	Sg_Y07_14	Sg_X03_29	-0.3223	0.3223	0.001	0.001	Negative
edge_8703	Sg_Y07_27	Sg_K16_53	0.3288	0.3288	0.001	0.001	Positive
edge_8704	Sg_Y19_10	Gp_NH_148	-0.3157	0.3157	0.001	0.001	Negative
edge_8705	Sg_Y19_10	Gp_YAB_339	0.9266	0.9266	0.001	0.001	Positive
edge_8706	Sg_Y19_10	Gp_meta27_511	0.4513	0.4513	0.001	0.001	Positive
edge_8707	Sg_Y19_10	Sg_A07_40	-0.3456	0.3456	0.001	0.001	Negative
edge_8708	Sg_Y19_10	Sg_A11_12	0.8144	0.8144	0.001	0.001	Positive
edge_8709	Sg_Y19_10	Sg_A11_2	0.5342	0.5342	0.001	0.001	Positive
edge_8710	Sg_Y19_10	Sg_A24_54	-0.4023	0.4023	0.001	0.001	Negative
edge_8711	Sg_Y19_10	Sg_A27_31	-0.368	0.368	0.001	0.001	Negative
edge_8712	Sg_Y19_10	Sg_B04_2	-0.3861	0.3861	0.001	0.001	Negative
edge_8713	Sg_Y19_10	Sg_B19_30	-0.394	0.394	0.001	0.001	Negative
edge_8714	Sg_Y19_10	Sg_B25_38	0.729	0.729	0.001	0.001	Positive
edge_8715	Sg_Y19_10	Sg_C03_36	0.4214	0.4214	0.001	0.001	Positive
edge_8716	Sg_Y19_10	Sg_CA9_20	-0.3976	0.3976	0.001	0.001	Negative
edge_8717	Sg_Y19_10	Sg_CD23A_32	0.3252	0.3252	0.001	0.001	Positive
edge_8718	Sg_Y19_10	Sg_CD24A_1	-0.4031	0.4031	0.001	0.001	Negative
edge_8719	Sg_Y19_10	Sg_CG50A_74	0.7129	0.7129	0.001	0.001	Positive
edge_8720	Sg_Y19_10	Sg_CM31A_52	0.8676	0.8676	0.001	0.001	Positive
edge_8721	Sg_Y19_10	Sg_CM33A_39	0.3246	0.3246	0.001	0.001	Positive
edge_8722	Sg_Y19_10	Sg_D09_14	0.7585	0.7585	0.001	0.001	Positive
edge_8723	Sg_Y19_10	Sg_EA47_17	0.5015	0.5015	0.001	0.001	Positive
edge_8724	Sg_Y19_10	Sg_EB09_7	0.5726	0.5726	0.001	0.001	Positive
edge_8725	Sg_Y19_10	Sg_EM22_6	0.7647	0.7647	0.001	0.001	Positive
edge_8726	Sg_Y19_10	Sg_EM34_4	0.8287	0.8287	0.001	0.001	Positive
edge_8727	Sg_Y19_10	Sg_G10_35	-0.3072	0.3072	0.001	0.001	Negative
edge_8728	Sg_Y19_10	Sg_G18_19	0.3938	0.3938	0.001	0.001	Positive
edge_8729	Sg_Y19_10	Sg_G22_16	0.689	0.689	0.001	0.001	Positive
edge_8730	Sg_Y19_10	Sg_I07_11	0.808	0.808	0.001	0.001	Positive
edge_8731	Sg_Y19_10	Sg_I12_32	0.4237	0.4237	0.001	0.001	Positive
edge_8732	Sg_Y19_10	Sg_K01_3	-0.3847	0.3847	0.001	0.001	Negative
edge_8733	Sg_Y19_10	Sg_K09_61	0.7875	0.7875	0.001	0.001	Positive
edge_8734	Sg_Y19_10	Sg_K14_18	-0.3569	0.3569	0.001	0.001	Negative
edge_8735	Sg_Y19_10	Sg_K15_44	-0.357	0.357	0.001	0.001	Negative
edge_8736	Sg_Y19_10	Sg_K16_17	-0.3079	0.3079	0.001	0.001	Negative
edge_8737	Sg_Y19_10	Sg_K32_30	0.4517	0.4517	0.001	0.001	Positive
edge_8738	Sg_Y19_10	Sg_K36_16	-0.3554	0.3554	0.001	0.001	Negative
edge_8739	Sg_Y19_10	Sg_K36_17	0.6195	0.6195	0.001	0.001	Positive
edge_8740	Sg_Y19_10	Sg_K36_29	-0.3667	0.3667	0.001	0.001	Negative
edge_8741	Sg_Y19_10	Sg_K40_76	-0.3926	0.3926	0.001	0.001	Negative
edge_8742	Sg_Y19_10	Sg_M02_5	-0.4499	0.4499	0.001	0.001	Negative
edge_8743	Sg_Y19_10	Sg_M11_5	0.812	0.812	0.001	0.001	Positive
edge_8744	Sg_Y19_10	Sg_M21_45	-0.3458	0.3458	0.001	0.001	Negative
edge_8745	Sg_Y19_10	Sg_OA11r1_9	-0.423	0.423	0.001	0.001	Negative
edge_8746	Sg_Y19_10	Sg_OA7r2_37	-0.44	0.44	0.001	0.001	Negative
edge_8747	Sg_Y19_10	Sg_P15_15	-0.3872	0.3872	0.001	0.001	Negative
edge_8748	Sg_Y19_10	Sg_P22_10	0.666	0.666	0.001	0.001	Positive
edge_8749	Sg_Y19_13	Gp_MJ2_113	0.4413	0.4413	0.001	0.001	Positive
edge_8750	Sg_Y19_13	Gp_MJ3_477	0.5274	0.5274	0.001	0.001	Positive
edge_8751	Sg_Y19_13	Gp_meta27_16	-0.3996	0.3996	0.001	0.001	Negative
edge_8752	Sg_Y19_13	Sg_A11_47	-0.3725	0.3725	0.001	0.001	Negative
edge_8753	Sg_Y19_13	Sg_A19_12	0.3034	0.3034	0.001	0.001	Positive
edge_8754	Sg_Y19_13	Sg_A19_51	0.527	0.527	0.001	0.001	Positive
edge_8755	Sg_Y19_13	Sg_A22_19	0.3225	0.3225	0.001	0.001	Positive
edge_8756	Sg_Y19_13	Sg_A28_8	-0.3931	0.3931	0.001	0.001	Negative
edge_8757	Sg_Y19_13	Sg_B03_29	-0.3291	0.3291	0.001	0.001	Negative
edge_8758	Sg_Y19_13	Sg_B07_38	0.5048	0.5048	0.001	0.001	Positive
edge_8759	Sg_Y19_13	Sg_B07_53	0.3278	0.3278	0.001	0.001	Positive
edge_8760	Sg_Y19_13	Sg_B07_62	0.3706	0.3706	0.001	0.001	Positive
edge_8761	Sg_Y19_13	Sg_B08_36	0.4368	0.4368	0.001	0.001	Positive
edge_8762	Sg_Y19_13	Sg_B15_23	0.352	0.352	0.001	0.001	Positive
edge_8763	Sg_Y19_13	Sg_B15_52	0.3462	0.3462	0.001	0.001	Positive
edge_8764	Sg_Y19_13	Sg_C02_30	-0.4723	0.4723	0.001	0.001	Negative
edge_8765	Sg_Y19_13	Sg_C04_25	-0.3501	0.3501	0.001	0.001	Negative
edge_8766	Sg_Y19_13	Sg_CA11_3	-0.3468	0.3468	0.001	0.001	Negative
edge_8767	Sg_Y19_13	Sg_CA13_9	-0.3135	0.3135	0.001	0.001	Negative
edge_8768	Sg_Y19_13	Sg_CA25_21	0.3849	0.3849	0.001	0.001	Positive
edge_8769	Sg_Y19_13	Sg_CB03_2	0.3557	0.3557	0.001	0.001	Positive
edge_8770	Sg_Y19_13	Sg_CD23A_32	0.4638	0.4638	0.001	0.001	Positive
edge_8771	Sg_Y19_13	Sg_CD24A_10	0.4046	0.4046	0.001	0.001	Positive
edge_8772	Sg_Y19_13	Sg_CD30A_34	0.4423	0.4423	0.001	0.001	Positive
edge_8773	Sg_Y19_13	Sg_CE19A_15	0.362	0.362	0.001	0.001	Positive
edge_8774	Sg_Y19_13	Sg_CE19A_24	0.4575	0.4575	0.001	0.001	Positive
edge_8775	Sg_Y19_13	Sg_CE19A_36	0.4163	0.4163	0.001	0.001	Positive
edge_8776	Sg_Y19_13	Sg_CK05A_18	0.4551	0.4551	0.001	0.001	Positive
edge_8777	Sg_Y19_13	Sg_CK28A_36	0.5331	0.5331	0.001	0.001	Positive
edge_8778	Sg_Y19_13	Sg_CK52A_74	0.4376	0.4376	0.001	0.001	Positive
edge_8779	Sg_Y19_13	Sg_CM17_16	-0.3532	0.3532	0.001	0.001	Negative
edge_8780	Sg_Y19_13	Sg_CM21_57	0.3734	0.3734	0.001	0.001	Positive
edge_8781	Sg_Y19_13	Sg_D10_17	0.3436	0.3436	0.001	0.001	Positive
edge_8782	Sg_Y19_13	Sg_E04_12	0.351	0.351	0.001	0.001	Positive
edge_8783	Sg_Y19_13	Sg_EB13_4	0.4107	0.4107	0.001	0.001	Positive
edge_8784	Sg_Y19_13	Sg_G06_9	0.3632	0.3632	0.001	0.001	Positive
edge_8785	Sg_Y19_13	Sg_G18_19	0.2944	0.2944	0.001	0.001	Positive
edge_8786	Sg_Y19_13	Sg_G21_58	-0.4238	0.4238	0.001	0.001	Negative
edge_8787	Sg_Y19_13	Sg_G26_22	0.4641	0.4641	0.001	0.001	Positive
edge_8788	Sg_Y19_13	Sg_H04_45	-0.3748	0.3748	0.001	0.001	Negative
edge_8789	Sg_Y19_13	Sg_I12_32	0.3972	0.3972	0.001	0.001	Positive
edge_8790	Sg_Y19_13	Sg_K10_28	-0.4411	0.4411	0.001	0.001	Negative
edge_8791	Sg_Y19_13	Sg_K36_3	0.3311	0.3311	0.001	0.001	Positive
edge_8792	Sg_Y19_13	Sg_K46_34	-0.5047	0.5047	0.001	0.001	Negative
edge_8793	Sg_Y19_13	Sg_M02_8	-0.33	0.33	0.001	0.001	Negative
edge_8794	Sg_Y19_13	Sg_M12_21	0.4506	0.4506	0.001	0.001	Positive
edge_8795	Sg_Y19_13	Sg_M12_39	0.4595	0.4595	0.001	0.001	Positive
edge_8796	Sg_Y19_13	Sg_M15_29	0.4344	0.4344	0.001	0.001	Positive
edge_8797	Sg_Y19_13	Sg_OB05r2_32	0.4532	0.4532	0.001	0.001	Positive
edge_8798	Sg_Y19_13	Sg_OG24B2A_25	-0.4404	0.4404	0.001	0.001	Negative
edge_8799	Sg_Y19_13	Sg_OG24B2A_8	0.3767	0.3767	0.001	0.001	Positive
edge_8800	Sg_Y19_13	Sg_P15_21	-0.3573	0.3573	0.001	0.001	Negative
edge_8801	Sg_Y19_13	Sg_X05_12	-0.3117	0.3117	0.001	0.001	Negative
edge_8802	Sg_Y19_13	Sg_X05_3	-0.4251	0.4251	0.001	0.001	Negative
edge_8803	Sg_Y19_13	Sg_Y07_14	-0.3609	0.3609	0.001	0.001	Negative
edge_8804	Sg_YA03_20	Sg_A01_16	0.3473	0.3473	0.001	0.001	Positive
edge_8805	Sg_YA03_20	Sg_A19_51	0.3551	0.3551	0.001	0.001	Positive
edge_8806	Sg_YA03_20	Sg_B14_13	-0.4304	0.4304	0.001	0.001	Negative
edge_8807	Sg_YA03_20	Sg_B19_40	0.5822	0.5822	0.001	0.001	Positive
edge_8808	Sg_YA03_20	Sg_B26_38	-0.3917	0.3917	0.001	0.001	Negative
edge_8809	Sg_YA03_20	Sg_CB03_1	0.3755	0.3755	0.001	0.001	Positive
edge_8810	Sg_YA03_20	Sg_CB03_47	0.7042	0.7042	0.001	0.001	Positive
edge_8811	Sg_YA03_20	Sg_CD23A_32	0.4526	0.4526	0.001	0.001	Positive
edge_8812	Sg_YA03_20	Sg_CD26A_19	-0.3543	0.3543	0.001	0.001	Negative
edge_8813	Sg_YA03_20	Sg_CM17_16	-0.3039	0.3039	0.001	0.001	Negative
edge_8814	Sg_YA03_20	Sg_CM21_57	-0.3922	0.3922	0.001	0.001	Negative
edge_8815	Sg_YA03_20	Sg_D02_31	-0.3514	0.3514	0.001	0.001	Negative
edge_8816	Sg_YA03_20	Sg_D10_17	-0.3716	0.3716	0.001	0.001	Negative
edge_8817	Sg_YA03_20	Sg_E06_24	0.7261	0.7261	0.001	0.001	Positive
edge_8818	Sg_YA03_20	Sg_EA61_27	0.6443	0.6443	0.001	0.001	Positive
edge_8819	Sg_YA03_20	Sg_EB10_11	0.5473	0.5473	0.001	0.001	Positive
edge_8820	Sg_YA03_20	Sg_EB13_4	-0.3165	0.3165	0.001	0.001	Negative
edge_8821	Sg_YA03_20	Sg_EB21_10	0.7245	0.7245	0.001	0.001	Positive
edge_8822	Sg_YA03_20	Sg_G29_33	0.394	0.394	0.001	0.001	Positive
edge_8823	Sg_YA03_20	Sg_I12_32	0.4488	0.4488	0.001	0.001	Positive
edge_8824	Sg_YA03_20	Sg_I12_6	0.6622	0.6622	0.001	0.001	Positive
edge_8825	Sg_YA03_20	Sg_K01_5	0.5386	0.5386	0.001	0.001	Positive
edge_8826	Sg_YA03_20	Sg_K22_14	-0.3124	0.3124	0.001	0.001	Negative
edge_8827	Sg_YA03_20	Sg_K31_45	0.3435	0.3435	0.001	0.001	Positive
edge_8828	Sg_YA03_20	Sg_M02_37	0.5705	0.5705	0.001	0.001	Positive
edge_8829	Sg_YA03_20	Sg_M07_23	-0.3972	0.3972	0.001	0.001	Negative
edge_8830	Sg_YA03_20	Sg_M12_21	-0.3349	0.3349	0.001	0.001	Negative
edge_8831	Sg_YA03_20	Sg_M21_45	-0.3627	0.3627	0.001	0.001	Negative
edge_8832	Sg_YA03_20	Sg_OA7r2_37	-0.3499	0.3499	0.001	0.001	Negative
edge_8833	Sg_YA03_20	Sg_OB05r2_32	0.33	0.33	0.001	0.001	Positive
edge_8834	Sg_YA03_20	Sg_OB05r2_8	0.6802	0.6802	0.001	0.001	Positive
edge_8835	Sg_YA03_20	Sg_P23_1	0.6517	0.6517	0.001	0.001	Positive
edge_8836	Sg_YA03_20	Sg_P27_4	-0.3721	0.3721	0.001	0.001	Negative
edge_8837	Sg_YA04_9	Gp_EAB_462	-0.453	0.453	0.001	0.001	Negative
edge_8838	Sg_YA04_9	Gp_MJ1_12	0.4913	0.4913	0.001	0.001	Positive
edge_8839	Sg_YA04_9	Gp_MJ1_272	0.3481	0.3481	0.001	0.001	Positive
edge_8840	Sg_YA04_9	Gp_MJ1_444	0.2891	0.2891	0.001	0.001	Positive
edge_8841	Sg_YA04_9	Gp_MJ2_113	-0.2982	0.2982	0.001	0.001	Negative
edge_8842	Sg_YA04_9	Gp_MJ3_423	0.3935	0.3935	0.001	0.001	Positive
edge_8843	Sg_YA04_9	Gp_MJ4_197	0.6326	0.6326	0.001	0.001	Positive
edge_8844	Sg_YA04_9	Gp_NH_148	0.5448	0.5448	0.001	0.001	Positive
