edge_id	source	target	corr	weight	p	p.adjust	cor_type
edge_4809	Sg_Z02_23	Sg_CB03_2	0.4685	0.4685	0.001	0.001	Positive
edge_4810	Sg_Z02_23	Sg_CK28A_36	0.5602	0.5602	0.001	0.001	Positive
edge_4811	Sg_Z02_23	Sg_K36_6	0.4651	0.4651	0.001	0.001	Positive
edge_4812	Sg_Z02_43	Gp_MJ1_444	-0.401	0.401	0.001	0.001	Negative
edge_4813	Sg_Z02_43	Gp_MJ2_113	0.5559	0.5559	0.001	0.001	Positive
edge_4814	Sg_Z02_43	Gp_MJ3_477	0.4621	0.4621	0.001	0.001	Positive
edge_4815	Sg_Z02_43	Sg_A19_11	-0.4515	0.4515	0.001	0.001	Negative
edge_4816	Sg_Z02_43	Sg_B07_12	0.7304	0.7304	0.001	0.001	Positive
edge_4817	Sg_Z02_43	Sg_B07_53	0.7015	0.7015	0.001	0.001	Positive
edge_4818	Sg_Z02_43	Sg_B07_62	0.6671	0.6671	0.001	0.001	Positive
edge_4819	Sg_Z02_43	Sg_B08_36	0.529	0.529	0.001	0.001	Positive
edge_4820	Sg_Z02_43	Sg_B14_13	0.661	0.661	0.001	0.001	Positive
edge_4821	Sg_Z02_43	Sg_B15_23	0.7928	0.7928	0.001	0.001	Positive
edge_4822	Sg_Z02_43	Sg_CA25_21	0.6112	0.6112	0.001	0.001	Positive
edge_4823	Sg_Z02_43	Sg_CB03_47	-0.5281	0.5281	0.001	0.001	Negative
edge_4824	Sg_Z02_43	Sg_CD24A_10	0.5544	0.5544	0.001	0.001	Positive
edge_4825	Sg_Z02_43	Sg_CD26A_19	0.5676	0.5676	0.001	0.001	Positive
edge_4826	Sg_Z02_43	Sg_CD27A_46	-0.5238	0.5238	0.001	0.001	Negative
edge_4827	Sg_Z02_43	Sg_CD30A_34	0.7584	0.7584	0.001	0.001	Positive
edge_4828	Sg_Z02_43	Sg_CE19A_15	0.5165	0.5165	0.001	0.001	Positive
edge_4829	Sg_Z02_43	Sg_CE19A_24	0.5837	0.5837	0.001	0.001	Positive
edge_4830	Sg_Z02_43	Sg_CE19A_29	0.6307	0.6307	0.001	0.001	Positive
edge_4831	Sg_Z02_43	Sg_CK05A_18	0.7298	0.7298	0.001	0.001	Positive
edge_4832	Sg_Z02_43	Sg_CK52A_74	0.5875	0.5875	0.001	0.001	Positive
edge_4833	Sg_Z02_43	Sg_CM21_15	0.5919	0.5919	0.001	0.001	Positive
edge_4834	Sg_Z02_43	Sg_CM21_57	0.7604	0.7604	0.001	0.001	Positive
edge_4835	Sg_Z02_43	Sg_CM32A_49	-0.4876	0.4876	0.001	0.001	Negative
edge_4836	Sg_Z02_43	Sg_D10_17	0.7919	0.7919	0.001	0.001	Positive
edge_4837	Sg_Z02_43	Sg_E10_50	-0.4373	0.4373	0.001	0.001	Negative
edge_4838	Sg_Z02_43	Sg_EA61_27	-0.4951	0.4951	0.001	0.001	Negative
edge_4839	Sg_Z02_43	Sg_EB08_12	-0.4291	0.4291	0.001	0.001	Negative
edge_4840	Sg_Z02_43	Sg_EB13_4	0.7578	0.7578	0.001	0.001	Positive
edge_4841	Sg_Z02_43	Sg_EM03_7	0.4989	0.4989	0.001	0.001	Positive
edge_4842	Sg_Z02_43	Sg_EM12_46	0.5627	0.5627	0.001	0.001	Positive
edge_4843	Sg_Z02_43	Sg_G06_9	0.4151	0.4151	0.001	0.001	Positive
edge_4844	Sg_Z02_43	Sg_G26_22	0.7078	0.7078	0.001	0.001	Positive
edge_4845	Sg_Z02_43	Sg_G39_28	0.437	0.437	0.001	0.001	Positive
edge_4846	Sg_Z02_43	Sg_G43_29	0.4372	0.4372	0.001	0.001	Positive
edge_4847	Sg_Z02_43	Sg_I12_44	0.5736	0.5736	0.001	0.001	Positive
edge_4848	Sg_Z02_43	Sg_I12_6	-0.4845	0.4845	0.001	0.001	Negative
edge_4849	Sg_Z02_43	Sg_K09_1	-0.4029	0.4029	0.001	0.001	Negative
edge_4850	Sg_Z02_43	Sg_K15_44	-0.4763	0.4763	0.001	0.001	Negative
edge_4851	Sg_Z02_43	Sg_K17_22	0.5227	0.5227	0.001	0.001	Positive
edge_4852	Sg_Z02_43	Sg_K36_16	-0.4365	0.4365	0.001	0.001	Negative
edge_4853	Sg_Z02_43	Sg_K36_3	0.6207	0.6207	0.001	0.001	Positive
edge_4854	Sg_Z02_43	Sg_M07_4	0.5272	0.5272	0.001	0.001	Positive
edge_4855	Sg_Z02_43	Sg_M12_21	0.7801	0.7801	0.001	0.001	Positive
edge_4856	Sg_Z02_43	Sg_M12_39	0.6697	0.6697	0.001	0.001	Positive
edge_4857	Sg_Z02_43	Sg_M12_6	-0.4653	0.4653	0.001	0.001	Negative
edge_4858	Sg_Z02_43	Sg_M15_29	0.6834	0.6834	0.001	0.001	Positive
edge_4859	Sg_Z02_43	Sg_OA7r2_38	-0.4307	0.4307	0.001	0.001	Negative
edge_4860	Sg_Z02_43	Sg_OB03r2_39	-0.4439	0.4439	0.001	0.001	Negative
edge_4861	Sg_Z02_43	Sg_OB05r2_8	-0.5185	0.5185	0.001	0.001	Negative
edge_4862	Sg_Z02_43	Sg_OG24B2A_8	0.7916	0.7916	0.001	0.001	Positive
edge_4863	Sg_Z02_43	Sg_P27_4	0.4871	0.4871	0.001	0.001	Positive
edge_4864	Sg_Z02_43	Sg_Y07_14	-0.5058	0.5058	0.001	0.001	Negative
edge_4865	Sg_Z02_43	Sg_YB36_42	-0.3763	0.3763	0.001	0.001	Negative
edge_4866	Sg_Z02_43	Sg_YB37_28	-0.4001	0.4001	0.001	0.001	Negative
edge_4867	Sg_Z02_43	Sg_YB38_12	-0.4223	0.4223	0.001	0.001	Negative
edge_4868	Sg_Z02_43	Sg_YB39_24	-0.3757	0.3757	0.001	0.001	Negative
edge_4869	Sg_Z02_43	Sg_YB41_11	-0.4996	0.4996	0.001	0.001	Negative
edge_4870	Sg_Z02_43	Sg_YB46_3	0.6565	0.6565	0.001	0.001	Positive
edge_4871	Sg_Z02_5	Sg_B14_1	0.4348	0.4348	0.001	0.001	Positive
edge_4872	Sg_Z02_5	Sg_B27_18	0.4225	0.4225	0.001	0.001	Positive
edge_4873	Sg_Z02_5	Sg_CA25_14	-0.4002	0.4002	0.001	0.001	Negative
edge_4874	Sg_Z03_24	Gp_MJ1_12	-0.558	0.558	0.001	0.001	Negative
edge_4875	Sg_Z03_24	Gp_MJ1_272	-0.3693	0.3693	0.001	0.001	Negative
edge_4876	Sg_Z03_24	Gp_MJ1_444	-0.6092	0.6092	0.001	0.001	Negative
edge_4877	Sg_Z03_24	Gp_MJ2_113	0.4119	0.4119	0.001	0.001	Positive
edge_4878	Sg_Z03_24	Gp_MJ4_197	-0.4004	0.4004	0.001	0.001	Negative
edge_4879	Sg_Z03_24	Gp_MJ4_65	-0.4612	0.4612	0.001	0.001	Negative
edge_4880	Sg_Z03_24	Gp_YAB_333	0.4116	0.4116	0.001	0.001	Positive
edge_4881	Sg_Z03_24	Sg_A11_10	-0.5525	0.5525	0.001	0.001	Negative
edge_4882	Sg_Z03_24	Sg_A19_11	-0.4579	0.4579	0.001	0.001	Negative
edge_4883	Sg_Z03_24	Sg_A19_18	-0.4762	0.4762	0.001	0.001	Negative
edge_4884	Sg_Z03_24	Sg_A20_2	0.5802	0.5802	0.001	0.001	Positive
edge_4885	Sg_Z03_24	Sg_A22_3	-0.3551	0.3551	0.001	0.001	Negative
edge_4886	Sg_Z03_24	Sg_A22_8	-0.6529	0.6529	0.001	0.001	Negative
edge_4887	Sg_Z03_24	Sg_A27_23	0.4102	0.4102	0.001	0.001	Positive
edge_4888	Sg_Z03_24	Sg_A27_31	-0.4197	0.4197	0.001	0.001	Negative
edge_4889	Sg_Z03_24	Sg_B03_29	0.5272	0.5272	0.001	0.001	Positive
edge_4890	Sg_Z03_24	Sg_B07_12	0.6999	0.6999	0.001	0.001	Positive
edge_4891	Sg_Z03_24	Sg_B07_53	0.4791	0.4791	0.001	0.001	Positive
edge_4892	Sg_Z03_24	Sg_B07_62	0.47	0.47	0.001	0.001	Positive
edge_4893	Sg_Z03_24	Sg_B14_13	0.4131	0.4131	0.001	0.001	Positive
edge_4894	Sg_Z03_24	Sg_B15_23	0.5693	0.5693	0.001	0.001	Positive
edge_4895	Sg_Z03_24	Sg_B15_35	-0.5846	0.5846	0.001	0.001	Negative
edge_4896	Sg_Z03_24	Sg_CA11_52	-0.5179	0.5179	0.001	0.001	Negative
edge_4897	Sg_Z03_24	Sg_CA25_21	0.5405	0.5405	0.001	0.001	Positive
edge_4898	Sg_Z03_24	Sg_CA9_20	-0.5717	0.5717	0.001	0.001	Negative
edge_4899	Sg_Z03_24	Sg_CD23A_20	-0.5001	0.5001	0.001	0.001	Negative
edge_4900	Sg_Z03_24	Sg_CD24A_10	0.5392	0.5392	0.001	0.001	Positive
edge_4901	Sg_Z03_24	Sg_CD25A_53	0.4396	0.4396	0.001	0.001	Positive
edge_4902	Sg_Z03_24	Sg_CD26A_19	0.6471	0.6471	0.001	0.001	Positive
edge_4903	Sg_Z03_24	Sg_CD27A_46	-0.4165	0.4165	0.001	0.001	Negative
edge_4904	Sg_Z03_24	Sg_CD30A_34	0.601	0.601	0.001	0.001	Positive
edge_4905	Sg_Z03_24	Sg_CE19A_15	0.5335	0.5335	0.001	0.001	Positive
edge_4906	Sg_Z03_24	Sg_CE19A_29	0.5961	0.5961	0.001	0.001	Positive
edge_4907	Sg_Z03_24	Sg_CK05A_18	0.4676	0.4676	0.001	0.001	Positive
edge_4908	Sg_Z03_24	Sg_CM17_7	0.3973	0.3973	0.001	0.001	Positive
edge_4909	Sg_Z03_24	Sg_CM21_15	0.4145	0.4145	0.001	0.001	Positive
edge_4910	Sg_Z03_24	Sg_CM21_57	0.4335	0.4335	0.001	0.001	Positive
edge_4911	Sg_Z03_24	Sg_CM31A_43	-0.5276	0.5276	0.001	0.001	Negative
edge_4912	Sg_Z03_24	Sg_CM32A_49	-0.6014	0.6014	0.001	0.001	Negative
edge_4913	Sg_Z03_24	Sg_D02_32	-0.5694	0.5694	0.001	0.001	Negative
edge_4914	Sg_Z03_24	Sg_D10_17	0.5425	0.5425	0.001	0.001	Positive
edge_4915	Sg_Z03_24	Sg_E04_12	-0.4602	0.4602	0.001	0.001	Negative
edge_4916	Sg_Z03_24	Sg_E10_50	-0.5402	0.5402	0.001	0.001	Negative
edge_4917	Sg_Z03_24	Sg_EA47_9	-0.4833	0.4833	0.001	0.001	Negative
edge_4918	Sg_Z03_24	Sg_EA57_9	-0.6282	0.6282	0.001	0.001	Negative
edge_4919	Sg_Z03_24	Sg_EB08_12	-0.5631	0.5631	0.001	0.001	Negative
edge_4920	Sg_Z03_24	Sg_EB13_4	0.4747	0.4747	0.001	0.001	Positive
edge_4921	Sg_Z03_24	Sg_EM03_7	0.7152	0.7152	0.001	0.001	Positive
edge_4922	Sg_Z03_24	Sg_EM12_46	0.6942	0.6942	0.001	0.001	Positive
edge_4923	Sg_Z03_24	Sg_G09_4	0.5294	0.5294	0.001	0.001	Positive
edge_4924	Sg_Z03_24	Sg_G26_10	0.5189	0.5189	0.001	0.001	Positive
edge_4925	Sg_Z03_24	Sg_G26_22	0.5305	0.5305	0.001	0.001	Positive
edge_4926	Sg_Z03_24	Sg_G39_28	0.6081	0.6081	0.001	0.001	Positive
edge_4927	Sg_Z03_24	Sg_G43_29	0.5208	0.5208	0.001	0.001	Positive
edge_4928	Sg_Z03_24	Sg_I05_27	0.4607	0.4607	0.001	0.001	Positive
edge_4929	Sg_Z03_24	Sg_I06_25	-0.5342	0.5342	0.001	0.001	Negative
edge_4930	Sg_Z03_24	Sg_I12_32	-0.4374	0.4374	0.001	0.001	Negative
edge_4931	Sg_Z03_24	Sg_I12_44	0.8235	0.8235	0.001	0.001	Positive
edge_4932	Sg_Z03_24	Sg_K09_1	-0.6035	0.6035	0.001	0.001	Negative
edge_4933	Sg_Z03_24	Sg_K15_44	-0.6685	0.6685	0.001	0.001	Negative
edge_4934	Sg_Z03_24	Sg_K17_22	0.5705	0.5705	0.001	0.001	Positive
edge_4935	Sg_Z03_24	Sg_K22_66	-0.3947	0.3947	0.001	0.001	Negative
edge_4936	Sg_Z03_24	Sg_K22_8	-0.5975	0.5975	0.001	0.001	Negative
edge_4937	Sg_Z03_24	Sg_K36_16	-0.6044	0.6044	0.001	0.001	Negative
edge_4938	Sg_Z03_24	Sg_K36_27	-0.5153	0.5153	0.001	0.001	Negative
edge_4939	Sg_Z03_24	Sg_K36_29	-0.5818	0.5818	0.001	0.001	Negative
edge_4940	Sg_Z03_24	Sg_K36_3	0.526	0.526	0.001	0.001	Positive
edge_4941	Sg_Z03_24	Sg_K40_4	0.4286	0.4286	0.001	0.001	Positive
edge_4942	Sg_Z03_24	Sg_M07_39	0.6533	0.6533	0.001	0.001	Positive
edge_4943	Sg_Z03_24	Sg_M07_4	0.5551	0.5551	0.001	0.001	Positive
edge_4944	Sg_Z03_24	Sg_M12_21	0.4758	0.4758	0.001	0.001	Positive
edge_4945	Sg_Z03_24	Sg_M12_39	0.5863	0.5863	0.001	0.001	Positive
edge_4946	Sg_Z03_24	Sg_M12_6	-0.5127	0.5127	0.001	0.001	Negative
edge_4947	Sg_Z03_24	Sg_M15_10	0.5705	0.5705	0.001	0.001	Positive
edge_4948	Sg_Z03_24	Sg_M15_29	0.5365	0.5365	0.001	0.001	Positive
edge_4949	Sg_Z03_24	Sg_M17_33	0.4576	0.4576	0.001	0.001	Positive
edge_4950	Sg_Z03_24	Sg_M21_45	-0.4617	0.4617	0.001	0.001	Negative
edge_4951	Sg_Z03_24	Sg_OA7r2_38	-0.4727	0.4727	0.001	0.001	Negative
edge_4952	Sg_Z03_24	Sg_OB03r2_39	-0.7327	0.7327	0.001	0.001	Negative
edge_4953	Sg_Z03_24	Sg_OB05r2_38	-0.4067	0.4067	0.001	0.001	Negative
edge_4954	Sg_Z03_24	Sg_OB24r1_18	-0.5589	0.5589	0.001	0.001	Negative
edge_4955	Sg_Z03_24	Sg_OG24B2A_8	0.6841	0.6841	0.001	0.001	Positive
edge_4956	Sg_Z03_24	Sg_OM21r1_55	0.3807	0.3807	0.001	0.001	Positive
edge_4957	Sg_Z03_24	Sg_P27_4	0.454	0.454	0.001	0.001	Positive
edge_4958	Sg_Z03_24	Sg_YA03_20	-0.3878	0.3878	0.001	0.001	Negative
edge_4959	Sg_Z03_24	Sg_YA04_9	-0.4105	0.4105	0.001	0.001	Negative
edge_4960	Sg_Z03_24	Sg_YA12_28	-0.5886	0.5886	0.001	0.001	Negative
edge_4961	Sg_Z03_24	Sg_YB35_19	-0.5418	0.5418	0.001	0.001	Negative
edge_4962	Sg_Z03_24	Sg_YB36_42	-0.6271	0.6271	0.001	0.001	Negative
edge_4963	Sg_Z03_24	Sg_YB38_12	-0.6215	0.6215	0.001	0.001	Negative
edge_4964	Sg_Z03_24	Sg_YB39_24	-0.5022	0.5022	0.001	0.001	Negative
edge_4965	Sg_Z03_24	Sg_YB41_11	-0.4559	0.4559	0.001	0.001	Negative
edge_4966	Sg_Z03_24	Sg_YB59_31	-0.4007	0.4007	0.001	0.001	Negative
edge_4967	Sg_Z03_24	Sg_Z02_43	0.5819	0.5819	0.001	0.001	Positive
edge_4968	Sg_Z06_28	Gp_MJ1_12	-0.4257	0.4257	0.001	0.001	Negative
edge_4969	Sg_Z06_28	Gp_MJ2_113	0.4781	0.4781	0.001	0.001	Positive
edge_4970	Sg_Z06_28	Sg_B07_12	0.4923	0.4923	0.001	0.001	Positive
edge_4971	Sg_Z06_28	Sg_B07_53	0.519	0.519	0.001	0.001	Positive
edge_4972	Sg_Z06_28	Sg_B07_62	0.4337	0.4337	0.001	0.001	Positive
edge_4973	Sg_Z06_28	Sg_B14_13	0.7022	0.7022	0.001	0.001	Positive
edge_4974	Sg_Z06_28	Sg_B15_23	0.5729	0.5729	0.001	0.001	Positive
edge_4975	Sg_Z06_28	Sg_CA25_21	0.5028	0.5028	0.001	0.001	Positive
edge_4976	Sg_Z06_28	Sg_CB03_47	-0.4665	0.4665	0.001	0.001	Negative
edge_4977	Sg_Z06_28	Sg_CD24A_10	0.5616	0.5616	0.001	0.001	Positive
edge_4978	Sg_Z06_28	Sg_CD30A_34	0.5242	0.5242	0.001	0.001	Positive
edge_4979	Sg_Z06_28	Sg_CE19A_24	0.4715	0.4715	0.001	0.001	Positive
edge_4980	Sg_Z06_28	Sg_CK05A_18	0.5885	0.5885	0.001	0.001	Positive
edge_4981	Sg_Z06_28	Sg_CK51A_47	0.418	0.418	0.001	0.001	Positive
edge_4982	Sg_Z06_28	Sg_CM21_15	0.5478	0.5478	0.001	0.001	Positive
edge_4983	Sg_Z06_28	Sg_CM21_57	0.5604	0.5604	0.001	0.001	Positive
edge_4984	Sg_Z06_28	Sg_CM32A_49	-0.4226	0.4226	0.001	0.001	Negative
edge_4985	Sg_Z06_28	Sg_D02_9	-0.3811	0.3811	0.001	0.001	Negative
edge_4986	Sg_Z06_28	Sg_D10_17	0.5567	0.5567	0.001	0.001	Positive
edge_4987	Sg_Z06_28	Sg_EB13_4	0.6539	0.6539	0.001	0.001	Positive
edge_4988	Sg_Z06_28	Sg_EM12_46	0.4453	0.4453	0.001	0.001	Positive
edge_4989	Sg_Z06_28	Sg_G06_9	0.3865	0.3865	0.001	0.001	Positive
edge_4990	Sg_Z06_28	Sg_G26_22	0.597	0.597	0.001	0.001	Positive
edge_4991	Sg_Z06_28	Sg_G43_29	0.559	0.559	0.001	0.001	Positive
edge_4992	Sg_Z06_28	Sg_I12_44	0.4691	0.4691	0.001	0.001	Positive
edge_4993	Sg_Z06_28	Sg_I12_6	-0.3964	0.3964	0.001	0.001	Negative
edge_4994	Sg_Z06_28	Sg_K22_66	-0.4307	0.4307	0.001	0.001	Negative
edge_4995	Sg_Z06_28	Sg_K36_3	0.5478	0.5478	0.001	0.001	Positive
edge_4996	Sg_Z06_28	Sg_M12_21	0.6593	0.6593	0.001	0.001	Positive
edge_4997	Sg_Z06_28	Sg_M12_6	-0.4732	0.4732	0.001	0.001	Negative
edge_4998	Sg_Z06_28	Sg_M15_29	0.4564	0.4564	0.001	0.001	Positive
edge_4999	Sg_Z06_28	Sg_OB03r2_39	-0.3937	0.3937	0.001	0.001	Negative
edge_5000	Sg_Z06_28	Sg_OB05r2_8	-0.495	0.495	0.001	0.001	Negative
edge_5001	Sg_Z06_28	Sg_OG24B2A_8	0.5495	0.5495	0.001	0.001	Positive
edge_5002	Sg_Z06_28	Sg_P27_4	0.592	0.592	0.001	0.001	Positive
edge_5003	Sg_Z06_28	Sg_Y07_14	-0.4167	0.4167	0.001	0.001	Negative
edge_5004	Sg_Z06_28	Sg_YB35_19	-0.5426	0.5426	0.001	0.001	Negative
edge_5005	Sg_Z06_28	Sg_YB46_3	0.4083	0.4083	0.001	0.001	Positive
edge_5006	Sg_Z06_28	Sg_Z02_43	0.5111	0.5111	0.001	0.001	Positive
edge_5007	Sg_Z06_28	Sg_Z03_24	0.4527	0.4527	0.001	0.001	Positive
edge_5008	Sg_Z07_36	Gp_MJ3_477	-0.4165	0.4165	0.001	0.001	Negative
edge_5009	Sg_Z07_36	Sg_A11_12	-0.3675	0.3675	0.001	0.001	Negative
edge_5010	Sg_Z07_36	Sg_A19_12	-0.4178	0.4178	0.001	0.001	Negative
edge_5011	Sg_Z07_36	Sg_A19_51	-0.3991	0.3991	0.001	0.001	Negative
edge_5012	Sg_Z07_36	Sg_A20_35	0.5183	0.5183	0.001	0.001	Positive
edge_5013	Sg_Z07_36	Sg_A27_23	0.3955	0.3955	0.001	0.001	Positive
edge_5014	Sg_Z07_36	Sg_A28_8	0.4489	0.4489	0.001	0.001	Positive
edge_5015	Sg_Z07_36	Sg_B03_29	0.4885	0.4885	0.001	0.001	Positive
edge_5016	Sg_Z07_36	Sg_B15_52	-0.3992	0.3992	0.001	0.001	Negative
edge_5017	Sg_Z07_36	Sg_B25_38	-0.4359	0.4359	0.001	0.001	Negative
edge_5018	Sg_Z07_36	Sg_B26_35	0.4224	0.4224	0.001	0.001	Positive
edge_5019	Sg_Z07_36	Sg_B26_4	0.4263	0.4263	0.001	0.001	Positive
edge_5020	Sg_Z07_36	Sg_CA25_14	0.4185	0.4185	0.001	0.001	Positive
edge_5021	Sg_Z07_36	Sg_CA40A_55	0.4773	0.4773	0.001	0.001	Positive
edge_5022	Sg_Z07_36	Sg_CE19A_36	-0.46	0.46	0.001	0.001	Negative
edge_5023	Sg_Z07_36	Sg_CG50A_49	0.5075	0.5075	0.001	0.001	Positive
edge_5024	Sg_Z07_36	Sg_CK52A_43	0.4123	0.4123	0.001	0.001	Positive
edge_5025	Sg_Z07_36	Sg_CM17_7	0.3702	0.3702	0.001	0.001	Positive
edge_5026	Sg_Z07_36	Sg_CM29A_16	0.4587	0.4587	0.001	0.001	Positive
edge_5027	Sg_Z07_36	Sg_D09_14	-0.4937	0.4937	0.001	0.001	Negative
edge_5028	Sg_Z07_36	Sg_E06_10	0.4049	0.4049	0.001	0.001	Positive
edge_5029	Sg_Z07_36	Sg_G18_19	-0.3967	0.3967	0.001	0.001	Negative
edge_5030	Sg_Z07_36	Sg_G22_16	-0.4209	0.4209	0.001	0.001	Negative
edge_5031	Sg_Z07_36	Sg_I05_65	0.3924	0.3924	0.001	0.001	Positive
edge_5032	Sg_Z07_36	Sg_I12_32	-0.4506	0.4506	0.001	0.001	Negative
edge_5033	Sg_Z07_36	Sg_K09_61	-0.3873	0.3873	0.001	0.001	Negative
edge_5034	Sg_Z07_36	Sg_K10_28	0.4277	0.4277	0.001	0.001	Positive
edge_5035	Sg_Z07_36	Sg_K36_6	-0.4356	0.4356	0.001	0.001	Negative
edge_5036	Sg_Z07_36	Sg_M01_13	0.5128	0.5128	0.001	0.001	Positive
edge_5037	Sg_Z07_36	Sg_M07_27	0.4847	0.4847	0.001	0.001	Positive
edge_5038	Sg_Z07_36	Sg_M17_33	0.4541	0.4541	0.001	0.001	Positive
edge_5039	Sg_Z07_36	Sg_OB05r2_32	-0.4575	0.4575	0.001	0.001	Negative
edge_5040	Sg_Z07_36	Sg_P22_10	-0.4123	0.4123	0.001	0.001	Negative
edge_5041	Sg_Z07_36	Sg_X05_12	0.5031	0.5031	0.001	0.001	Positive
edge_5042	Sg_Z07_36	Sg_YB37_7	-0.5162	0.5162	0.001	0.001	Negative
edge_5043	Sg_Z07_36	Sg_YB59_31	-0.3751	0.3751	0.001	0.001	Negative
edge_5044	Sg_Z07_42	Gp_MJ1_12	0.698	0.698	0.001	0.001	Positive
edge_5045	Sg_Z07_42	Gp_MJ1_272	0.4701	0.4701	0.001	0.001	Positive
edge_5046	Sg_Z07_42	Gp_MJ1_444	0.7206	0.7206	0.001	0.001	Positive
edge_5047	Sg_Z07_42	Gp_MJ4_197	0.5198	0.5198	0.001	0.001	Positive
edge_5048	Sg_Z07_42	Gp_MJ4_65	0.4091	0.4091	0.001	0.001	Positive
edge_5049	Sg_Z07_42	Gp_NH_148	0.4208	0.4208	0.001	0.001	Positive
edge_5050	Sg_Z07_42	Gp_YAB_333	-0.4463	0.4463	0.001	0.001	Negative
edge_5051	Sg_Z07_42	Sg_A11_10	0.5976	0.5976	0.001	0.001	Positive
edge_5052	Sg_Z07_42	Sg_A19_18	0.5528	0.5528	0.001	0.001	Positive
edge_5053	Sg_Z07_42	Sg_A20_2	-0.5362	0.5362	0.001	0.001	Negative
edge_5054	Sg_Z07_42	Sg_A22_8	0.8383	0.8383	0.001	0.001	Positive
edge_5055	Sg_Z07_42	Sg_A27_23	-0.4425	0.4425	0.001	0.001	Negative
edge_5056	Sg_Z07_42	Sg_A27_31	0.603	0.603	0.001	0.001	Positive
edge_5057	Sg_Z07_42	Sg_B03_29	-0.4396	0.4396	0.001	0.001	Negative
edge_5058	Sg_Z07_42	Sg_B07_12	-0.5035	0.5035	0.001	0.001	Negative
edge_5059	Sg_Z07_42	Sg_B07_53	-0.4181	0.4181	0.001	0.001	Negative
edge_5060	Sg_Z07_42	Sg_B15_23	-0.5215	0.5215	0.001	0.001	Negative
edge_5061	Sg_Z07_42	Sg_B15_25	0.451	0.451	0.001	0.001	Positive
edge_5062	Sg_Z07_42	Sg_B15_35	0.4863	0.4863	0.001	0.001	Positive
edge_5063	Sg_Z07_42	Sg_CA11_52	0.4698	0.4698	0.001	0.001	Positive
edge_5064	Sg_Z07_42	Sg_CA25_21	-0.4415	0.4415	0.001	0.001	Negative
edge_5065	Sg_Z07_42	Sg_CA9_20	0.6214	0.6214	0.001	0.001	Positive
edge_5066	Sg_Z07_42	Sg_CD22A_27	0.4421	0.4421	0.001	0.001	Positive
edge_5067	Sg_Z07_42	Sg_CD23A_20	0.6422	0.6422	0.001	0.001	Positive
edge_5068	Sg_Z07_42	Sg_CD25A_53	-0.4401	0.4401	0.001	0.001	Negative
edge_5069	Sg_Z07_42	Sg_CD26A_19	-0.5263	0.5263	0.001	0.001	Negative
edge_5070	Sg_Z07_42	Sg_CD30A_34	-0.5214	0.5214	0.001	0.001	Negative
edge_5071	Sg_Z07_42	Sg_CE19A_15	-0.4917	0.4917	0.001	0.001	Negative
edge_5072	Sg_Z07_42	Sg_CE19A_29	-0.3897	0.3897	0.001	0.001	Negative
edge_5073	Sg_Z07_42	Sg_CE19A_36	0.4186	0.4186	0.001	0.001	Positive
edge_5074	Sg_Z07_42	Sg_CK05A_18	-0.4582	0.4582	0.001	0.001	Negative
edge_5075	Sg_Z07_42	Sg_CK52A_74	-0.4675	0.4675	0.001	0.001	Negative
edge_5076	Sg_Z07_42	Sg_CM21_15	-0.529	0.529	0.001	0.001	Negative
edge_5077	Sg_Z07_42	Sg_CM21_57	-0.3852	0.3852	0.001	0.001	Negative
edge_5078	Sg_Z07_42	Sg_CM31A_43	0.4643	0.4643	0.001	0.001	Positive
edge_5079	Sg_Z07_42	Sg_CM32A_49	0.5187	0.5187	0.001	0.001	Positive
edge_5080	Sg_Z07_42	Sg_CM33A_9	0.5107	0.5107	0.001	0.001	Positive
edge_5081	Sg_Z07_42	Sg_D02_32	0.5984	0.5984	0.001	0.001	Positive
edge_5082	Sg_Z07_42	Sg_D03_75	0.5297	0.5297	0.001	0.001	Positive
edge_5083	Sg_Z07_42	Sg_D10_17	-0.5027	0.5027	0.001	0.001	Negative
edge_5084	Sg_Z07_42	Sg_D18_45	0.4972	0.4972	0.001	0.001	Positive
edge_5085	Sg_Z07_42	Sg_E10_50	0.6933	0.6933	0.001	0.001	Positive
edge_5086	Sg_Z07_42	Sg_EA47_9	0.4351	0.4351	0.001	0.001	Positive
edge_5087	Sg_Z07_42	Sg_EA57_9	0.53	0.53	0.001	0.001	Positive
edge_5088	Sg_Z07_42	Sg_EB13_4	-0.5537	0.5537	0.001	0.001	Negative
edge_5089	Sg_Z07_42	Sg_EM03_7	-0.4676	0.4676	0.001	0.001	Negative
edge_5090	Sg_Z07_42	Sg_EM12_46	-0.5674	0.5674	0.001	0.001	Negative
edge_5091	Sg_Z07_42	Sg_G19_41	0.4691	0.4691	0.001	0.001	Positive
edge_5092	Sg_Z07_42	Sg_G26_22	-0.4737	0.4737	0.001	0.001	Negative
edge_5093	Sg_Z07_42	Sg_G26_28	0.4662	0.4662	0.001	0.001	Positive
edge_5094	Sg_Z07_42	Sg_G43_29	-0.5369	0.5369	0.001	0.001	Negative
edge_5095	Sg_Z07_42	Sg_I05_27	-0.4713	0.4713	0.001	0.001	Negative
edge_5096	Sg_Z07_42	Sg_I06_25	0.6169	0.6169	0.001	0.001	Positive
edge_5097	Sg_Z07_42	Sg_I12_32	0.4644	0.4644	0.001	0.001	Positive
edge_5098	Sg_Z07_42	Sg_I12_44	-0.6003	0.6003	0.001	0.001	Negative
