Genome	A01	A02	A04	A07	A09	A11	A12	A13	A15	A17	A18	A19	A20	A22	A23	A24	A25	A27	A28	A33	A34	A37	B01	B02	B03	B04	B07	B08	B09	B12	B13	B14	B15	B19	B22	B23	B24	B25	B26	B27	C02	C03	C04	C11	C14	CA11	CA13	CA25	CA40A	CA9	CB03	CD21A	CD22A	CD23A	CD24A	CD25A	CD26A	CD27A	CD28A	CD29A	CD30A	CE19A	CG50A	CK05A	CK28A	CK51A	CK52A	CM15	CM17	CM21	CM28A	CM29A	CM30A	CM31A	CM32A	CM33A	CM34A	CM35A	CM36A	D01	D02	D03	D05	D06	D09	D10	D16	D18	E04	E06	E07	E10	E11	E12	EA44	EA47	EA48	EA49	EA50	EA51	EA53	EA54	EA55	EA57	EA58	EA60	EA61	EA63	EA68	EA70	EA72	EA73	EA76	EB01	EB02	EB03	EB04	EB05	EB07	EB08	EB09	EB10	EB13	EB16	EB17	EB20	EB21	EB24	EB28	EM03	EM12	EM22	EM25	EM27	EM30	EM32	EM33	EM34	G01	G02	G06	G09	G11	G18	G19	G20	G21	G22	G26	G27	G28	G29	G30	G31	G32	G33	G37	G39	G42	G43	G46	G47	H02	H03	H04	H05	H06	H07	I01	I02	I03	I04	I05	I06	I07	I09	I12	I13	I14	I15	K01	K03	K07	K09	K10	K14	K15	K16	K17	K21	K22	K23	K26	K27	K31	K32	K34	K36	K40	K42	K43	K46	M01	M02	M03	M04	M07	M08	M11	M12	M14	M15	M16	M17	M18	M20	M21	OA11r1	OA13r1	OA7r2	OA9r1	OB03r2	OB05r2	OB18r1	OB24r1	OG24B2A	OM15r2	OM17r2	OM21r1	P01	P02	P03	P14	P15	P22	P23	P24	P26	P27	P30	P31	X01	X02	X03	X04	X05	Y06	Y07	Y08	Y09	Y19	YA02	YA03	YA04	YA06	YA07	YA10	YA11	YA12	YA13	YA14	YA16	YA19	YA21	YA23	YA26	YA28	YA29	YA30	YA31	YA32	YA33	YA34	YB31	YB32	YB34	YB35	YB36	YB37	YB38	YB39	YB40	YB41	YB43	YB45	YB46	YB47	YB50	YB52	YB54	YB55	YB56	YB57	YB59	Z03	Z04	Z06	Z07	Z09	Z10	Z11	Z12	Z14	Z15	Z16	Z17
Gp_EAB_164	0	0.018721918	0	0	0	0	0	0	0	0	0	0	0.009350751	0	0	0.02567868	0.011873968	0.023474496	0	0	0	0	0.006695361	0.018673161	0	0	0	0.010704978	0	0	0	0	0	0	0.005969548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019665794	0.03227919	0	0	0.024596192	0.007584193	0.022358233	0	0	0.083124496	0.007281554	0	0	0	0	0.05278247	0	0	0	0	0	0	0	0.00581342	0	0.026901323	0	0	0	0.006906056	0	0	0	0.036290307	0	0.053822808	0	0	0	0	0	0.012345366	0	0	0	0	0	0.79708666	0	0	0	0	0	0	0	0	0	0.005028357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020590734	0	0	0	0	0	0.02680925	0	0.042389665	0	0	0.005632128	0	0	0	0.02543111	0	0	0.027308311	0.005440398	0	0	0.054051463	0	0.013236471	0	0	0	0	0.02557261	0	0.00513099	0	0.06497604	0.024852384	0	0	0	0	0	0	0	0.013337821	0.03681071	0.006494025	0.013745101	0.014696078	0	0	0	0	0	0.009472784	0	0	0	0	0.014470932	0	0	0	0	0.24121377	0	0	0	0.006464747	0	0	0	0	0	0.033778787	0	0	0.07628127	0	0.062696345	0	0	0	0	0	0	0	0	0	0	0	0.007030121	0	0.08167535	0	0	0	0	0.009851633	0	0	0	0	0	0	0	0	0.026913872	0.008089904	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006293723	0	0	0	0	0	0	0	0	0	0	0	0.01682281	0	0	0	0	0	0	0	0
Gp_EAB_165	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0477461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.352405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019341905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06114759	0.10021994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.053866804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03274052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9305438	0	0	0	0	0	0.008970947	0	0.012678831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_187	0	0.21027307	0	0	0	0	0	0	0	0	0	0.016393181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023879625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013331144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13614206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2559373	0	0	0.01395767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.30865556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011572039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014396908	0.007480934	0	0	0.024669943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007048218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01570287	0	0.007370423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_192	0	0	0	0.015825031	0	0	0	0	0.007144961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015918868	0	0	0	0.013717264	0	0	0	0	0	0.010424047	0	0	0	0	0	0	0	0	0	0.004983141	0	0.005578957	0	0.006838778	0.006502315	0.007415027	0	0	0	0	0.008087838	0	0	0	0.02183249	0	0	0.004927089	0.006803031	0.007456904	0	0.003875596	0.007268063	0	0.006254251	0.16663957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5694154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007026518	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05985152	0	0.00657713	0	0	0.08131235	0.007748472	0	0	0	0	0	0	0	0	0	0	0.005233567	0	0.008727556	0	0	0	0.007837364	0	0	0	0	0	0	0.00698153	0	0.02660485	0	0	0	0	0.025791986	0.01933216	0	0	0	0	0.007201253	0	0	0.026694333	0	0	0	0.005096491	0	0	0	0	0.008463326	0	0	0	0	0	0.010416594	0	0.0416569	0	0	0	0	0	0.004867178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014219267	0	0	0	0	0	0	0.031292558	0	0	0.026505057	0	0	0	0	0	0.11583031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.018829372	0.01660755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023433927	0.008976989	0.035768673	0	0	0	0	0	0	0.027244836
Gp_EAB_193	0	0.010041693	0	0	0	0.12808411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03427443	0	0	0	0	0	0	0	0	0	0.012050279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159455	0	0	0	0.017359307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004875887	0	0.25970554	0	0	0	0.03808351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04273538	0	0	0	0	0	0	0	0	0	0	0.07792257	0	0	0	0	0	0.036510188	0.015664266	0	0	0	0	0	0	0	0	0.02126442	0	0	0	0	0	0	0	0	0.020793576	0	0	0	0	0.01829163	0	0	0	0	0	0	0	0	0.03447311	0	0	0	0	0	0	0	0	0	0	0.007384937	0	0	0.18033868	0	0	0	0.006033193	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006181865	0	0	0	0	0	0	0	0
Gp_EAB_202	0.018906038	0.072727	0	0.009270486	0	0	0	0	0	0	0.03697418	0	0.024550457	0	0	0	0	0	0	0	0.013382233	0.015331034	0	0	0.012270297	0.01181658	0	0	0.035345912	0	0	0	0.019218603	0	0.008815354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002831697	0.03465022	0.003825093	0.10153849	0.019059349	0	0	0.015928121	0	0	0	0	0	0	0.066569515	0.006454531	0	0	0	0	0	0	0	0	0	0	0	0	0.01692578	0	0	0	0	0.015321732	0	0	0	0	0	0	0.037847023	0	0	0	0	0	0	0	0.035910074	0	0	0	0	0	0.010656227	0	0	0.03482526	0	0	0	0.004548048	0.044518024	0	0	0.010576302	0.13841574	0.027956482	0	0	0.020253835	0	0	0	0	0	0	0.060509946	0	0	0	0	0	0	0	0	0	0	0.010086343	0	0	0	0	0.037725165	0	0	0	0	0	0	0.014433242	0	0	0.026720012	0.05245691	0.07312849	0	0	0	0	0	0	0	0	0.018408319	0	0	0	0	0	0	0	0	0	0	0	0.005020442	0	0	0.009880694	0	0	0	0.02270944	0	0.11202887	0	0	0	0.025968537	0	0	0	0	0.015744654	0	0	0	0	0	0	0	0	0	0.006936164	0	0.15186048	0.083597705	0	0	0.018697541	0	0	0	0	0	0	0	0.044010483	0	0	0	0.030993856	0.047730006	0.061667092	0	0	0	0	0	0	0.005919877	0	0	0.027718816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009976699	0.006386197	0.009281894	0	0	0	0.100563966	0	0	0	0	0	0	0	0	0	0	0	0.007351606	0	0.09828897	0.013106622	0	0	0	0	0	0	0	0	0	0	0.022242254	0.04317155
Gp_EAB_214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.028818062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005451907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006410947	0	0	0	0	0.004587265	0	0	0	0.019902607	0.17042673	0	0	0	0	0.009088688	0	0	0	0.0274132	0	0	0	0	0	0	0	0.02150197	0	0	0	0	0.004130825	0	0	0.029240375	0	0.11734427	0.006227163	0	0	0	0	0.005786534	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011919675	0.008585435	0	0.009002795	0	0	0	0	0	0	0.015125942	0	0	0	0	0	0	0	0	0.004897216	0	0	0	0	0	0.020305073	0	0	0.005061395	0	0	0	0	0	0	0	0	0	0	0	0.012339866	0.007426854	0	0.87042415	0.006044505	0.004674579	0.010413704	0	0.007037718	0.004736772	0	0	0	0	0	0.008254759	0.009576183	0.006556333	0	0	0.011882149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010010466	0.047722775	0	0	0	0	0	0	0	0	0	0	0	0.008769468	0.009749704	0	0	0.013128567	0.005372767	0.005867404	0.0072239	0	0.09574971	0	0.031508822	0	0	0	0	0	0	0	0	0	0	0	0.02330562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011240651	0	0	0.007841514	0	0.008623205	0	0.00962285	0	0.004383005	0	0	0	0.004888796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004832325	0	0	0	0	0.011756044	0	0.005547068	0.005049205	0	0	0.018085474	0	0	0.007034905	0	0	0.033029128	0	0.004273186	0	0	0	0.006523021	0.006847876	0	0.007600141	0	0	0	0.036705412	0.011583553	0	0	0	0	0	0	0	0	0	0	0.008902816	0.008230381	0	0	0	0	0	0	0	0.060928892	0	0	0
Gp_EAB_228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.42539644	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_234	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007711778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13910861	0	0	0	0	0	0	0.07541739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012599188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2636456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009918019	0.016502133	0	0	0.021122744	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01009695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004920484	0	0	0	0.016299441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_244	0	0	0	0.010170778	0	0.031829175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013760314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01963826	0.38149378	0	0	0	0	0	0	0	0	0	0	0	0.005276148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029829893	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012471197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06705815	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_263	0	0	0	0.010771432	0.053645704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09427397	0	0	0.010153458	0	0	0.02662651	0	0	0	0	0	0	0.029107777	0	0	0	0	0	0	0	0	0	0.007325869	0	0	0	0.005579931	0	0	0	0.08272949	0	0	0	0	0.003410434	0	0	0	0	0	0.04165195	0.055868827	0	0	0	0	0	0	0.009200997	0	0	0	0.014293594	0	0	0.003973377	0	0.009992971	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08406656	0	0.01083853	0	0	0	0	0	0	0	0.006143305	0.008483219	0	0.008549103	0	0	0	0	0	0	0	0.085100725	0	0	0	0	0	0	0	0	0	0	0	0	0.058064815	0	0	0.036894143	0	0	0	0.031821754	0	0	0	0	0	0.006189683	0	0	0	0	0.005349197	0.00880197	0	0.005794775	0.052508026	0	0	0	0	0	0	0.005858365	0	0	0	0.166564	0	0.005377544	0.07503978	0	0	0	0	0	0	0	0	0	0	0.012680473	0	0	0	0	0	0.074795544	0.025951944	0	0.013924864	0.013181165	0.029214138	0	0	0	0	0	0	0	0	0	0	0.007448332	0	0	0	0	0	0	0	0	0.007592112	0	0	0	0	0	0	0.004538561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1306588	0	0	0	0.004432508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007040995	0	0.024961889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004510539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005696855	0.067701615
Gp_EAB_271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07236232	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26973572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gp_EAB_276	0.010074377	0.019781668	0.036185596	0	0	0	0.10499538	0	0	0.030941548	0	0	0.007272613	0	0.007996092	0.019422185	0.004079598	0.025662906	0	0	0	0.006981343	0	0.03421508	0	0.041175112	0	0.022885906	0.00758406	0	0	0	0.0837206	0.033575226	0	0	0.12006078	0	0.15854403	0	0.011632528	0	0	0	0.1196639	0	0.19160359	0	0	0.111549765	0	0	0	0	0.005499475	0	0	0	0	0	0	0	0	0	0	0	0	0	0.074077144	0.015050055	0	0.009588801	0	0.007585753	0	0.01338245	0	0	0	0	0	0.016676724	0	0	0	0	0	0	0	0.048720956	0	0.2353141	0	0	0	0.017137669	0.047705945	0	0	0	0	0	0	0	0	0.030594463	0.17474236	0.1130052	0	0.04066251	0.36835036	0	0.06523104	0.016689112	0.010936654	0	0.022450613	0	0.055249218	0	0.1659056	0	0	0	0.013031731	0.12782529	0.36014223	0	0	0	0	0	0.045869634	0	0	0	0	0	0	0.13905522	0.014777808	0	0.007699912	0	0	0.00867871	0.007835928	0.005196579	0.022512607	0	0	0	0	0	0	0	0.010285797	0.012212683	0	0	0.018029101	0	0	0	0	0	0	0.07057714	0	0	0	0.007270563	0.07450804	0	0.006346621	0	0	0	0	0	0.11172069	0.031090813	0	0	0.06936729	0.08010106	0.06878306	0	0.005133587	0	0	0	0	0.059231684	0	0	0	0	0.16806567	0	0	0	0	0	0	0.10231476	0	0	0	0	0	0	0	0	0.04513742	0.006674248	0	0.11152894	0.014604549	0.004427175	0	0	0.053748056	0.105945356	0	0	0	0	0.039812192	0	0.01272693	0	0	0	0	0.013289993	0.04004082	0	0	0	0.13625981	0	0	0	0	0.036548726	0	0.01861308	0	0	0	0	0	0	0.07504868	0.15247391	0.08114222	0.040897515	0	0	0.16093755	0	0.016817752	0	0.020875191	0	0	0.035311613	0	0	0.03592918	0.10703698	0.009126201	0.37831762	0.060366195	0	0	0	0	0	0	0	0	0	0	0.19441642	0.028565707	0.09414022	0	0	0.11599042	0	0.032812364	0.04960611	0	0.19126037	0	0.028736187	0.004547501	0	0	0.12785196	0.10550054	0	0	0
Gp_EAB_29	0	0	0	0	0	0	0	0	0	0	0.012491898	0	0	0	0.007759667	0.006328636	0	0	0	0	0	0	0	0.005379668	0	0	0	0	0	0	0	0	0	0	0.006310332	0	0	0	0.07333788	0	0	0	0	0.032722794	0	0	0.009796415	0	0.011764103	0	0	0	0	0	0.011375094	0	0.003918748	0.004220257	0	0.07190729	0	0	0	0	0	0.019786466	0.057739463	0	0	0	0	0	0	0.003703123	0.024896959	0.006488366	0	0	0	0	0	0.05109869	0	0	0	0	0	0	0	0.012179028	0	0	0	0	0	0	0.10120153	0	0	0	0	0	0	0	0	0	0	0.004411077	0.009234074	0	0	0	0	0.008352324	0.09814843	0	0.013692091	0	0	0	0	0	0.00471615	0	0.039410047	0.004334256	0	0	0	0	0	0	0	0	0.006483194	0	0	0	0	0	0	0	0.019724293	0	0	0	0.006249581	0.01030421	0	0	0	0	0	0.01882775	0	0	0.06564177	0	0	0	0	0	0	0	0	0.006671748	0	0	0	0	0	0	0	0	0.007127276	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003977668	0	0	0	0	0	0	0	0	0	0.007467809	0.007239651	0	0	0	0	0.005144157	0	0	0	0	0	0	0	0	0	0.013434753	0	0	0	0.014173642	0.047407474	0	0	0	0	0	0	0	0	0	0	0	0	0	0.009764376	0	0.003386996	0	0	0	0	0	0	0.011094129	0	0	0.02766093	0	0.010618384	0	0	0	0.016066907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517966	0	0	0	0	0	0	0	0	0	0	0.016976845	0	0	0	0	0	0	0
Gp_EAB_292	0	0	0	0	0	0.09175382	0	0	0	0	0	0.008683644	0.028117528	0	0	0	0	0	0	0	0	0	0	0	0	0	0.635381	0.05387616	0	0	0	0	0	0	0	0	0.23034663	0	0.5636721	0.04561466	0	0	0	0	0.005742763	0.07875723	0.1777681	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003723878	0	0.006075328	0	0	0.23107307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03617926	0	0	0	0	0	0	0	0	0	0	0.09525198	0	0	0	0	0.034483794	0.30137816	0	0	1.3513147	0.13364372	0	0.010269357	0	0	0	0	0	0	0	0	0	0	0	0.008967587	0	0	0	0	0.009933814	0	0.12675044	0.012302446	0	0	0	0	0	0	0	0.008353839	0	0	0	0	0	0	0	0.018012345	0.05957858	0	0	0.6852924	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.29430348	0	0	0	0	0	0	0	0	0	0	0	0	0.008743657	0.008190734	0.13556807	0	0.03313973	0	0	0	0	0	0	0	0.022920204	0.08083667	0	0	0	0	0	0	0.005132193	0.19912255	0	0	0	0	0.14713347	0	0	0	0	0	0	0	0.28110483	0	0	0	0	0	0	0	0	0.004601053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006454106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02544652	0	0	0	0	0	0	0.004611461	0	0	0	0.011204119	0	0	0	0	0	0	0	0	0	0	0	0.008847476	0	0	0	0	0.07600017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
